"Id";"Edad";"Producto";"Diseno";"Puntaje"
1564;"Nino";"Queque";"PackPro";6
1564;"Nino";"Queque";"KoolDesign";2
1564;"Nino";"Queque";"LaKajita";5
1564;"Nino";"Queque";"DisenoColor";3
1565;"Adulto";"Caramelos";"PackPro";2
1565;"Adulto";"Caramelos";"KoolDesign";6
1565;"Adulto";"Caramelos";"LaKajita";5
1565;"Adulto";"Caramelos";"DisenoColor";4
1566;"Adulto";"Alfajor";"PackPro";3
1566;"Adulto";"Alfajor";"KoolDesign";5
1566;"Adulto";"Alfajor";"LaKajita";3
1566;"Adulto";"Alfajor";"DisenoColor";5
1567;"Joven";"Cuchufli";"PackPro";5
1567;"Joven";"Cuchufli";"KoolDesign";3
1567;"Joven";"Cuchufli";"LaKajita";4
1567;"Joven";"Cuchufli";"DisenoColor";6
1568;"Nino";"Chocolate";"PackPro";7
1568;"Nino";"Chocolate";"KoolDesign";1
1568;"Nino";"Chocolate";"LaKajita";4
1568;"Nino";"Chocolate";"DisenoColor";5
1569;"Adulto";"Queque";"PackPro";2
1569;"Adulto";"Queque";"KoolDesign";6
1569;"Adulto";"Queque";"LaKajita";2
1569;"Adulto";"Queque";"DisenoColor";2
1570;"Nino";"Cuchufli";"PackPro";6
1570;"Nino";"Cuchufli";"KoolDesign";2
1570;"Nino";"Cuchufli";"LaKajita";3
1570;"Nino";"Cuchufli";"DisenoColor";4
1571;"Adulto";"Galletas";"PackPro";2
1571;"Adulto";"Galletas";"KoolDesign";6
1571;"Adulto";"Galletas";"LaKajita";6
1571;"Adulto";"Galletas";"DisenoColor";3
1572;"Adulto";"Galletas";"PackPro";2
1572;"Adulto";"Galletas";"KoolDesign";6
1572;"Adulto";"Galletas";"LaKajita";7
1572;"Adulto";"Galletas";"DisenoColor";5
1573;"Joven";"Caramelos";"PackPro";4
1573;"Joven";"Caramelos";"KoolDesign";3
1573;"Joven";"Caramelos";"LaKajita";5
1573;"Joven";"Caramelos";"DisenoColor";4
1574;"Joven";"Alfajor";"PackPro";4
1574;"Joven";"Alfajor";"KoolDesign";4
1574;"Joven";"Alfajor";"LaKajita";2
1574;"Joven";"Alfajor";"DisenoColor";2
1575;"Nino";"Alfajor";"PackPro";6
1575;"Nino";"Alfajor";"KoolDesign";2
1575;"Nino";"Alfajor";"LaKajita";3
1575;"Nino";"Alfajor";"DisenoColor";6
1576;"Joven";"Alfajor";"PackPro";4
1576;"Joven";"Alfajor";"KoolDesign";4
1576;"Joven";"Alfajor";"LaKajita";6
1576;"Joven";"Alfajor";"DisenoColor";2
1577;"Joven";"Queque";"PackPro";3
1577;"Joven";"Queque";"KoolDesign";5
1577;"Joven";"Queque";"LaKajita";5
1577;"Joven";"Queque";"DisenoColor";6
1578;"Joven";"Alfajor";"PackPro";4
1578;"Joven";"Alfajor";"KoolDesign";4
1578;"Joven";"Alfajor";"LaKajita";1
1578;"Joven";"Alfajor";"DisenoColor";2
1579;"Adulto";"Alfajor";"PackPro";2
1579;"Adulto";"Alfajor";"KoolDesign";6
1579;"Adulto";"Alfajor";"LaKajita";5
1579;"Adulto";"Alfajor";"DisenoColor";1
1580;"Adulto";"Chocolate";"PackPro";2
1580;"Adulto";"Chocolate";"KoolDesign";6
1580;"Adulto";"Chocolate";"LaKajita";3
1580;"Adulto";"Chocolate";"DisenoColor";5
1581;"Joven";"Cuchufli";"PackPro";3
1581;"Joven";"Cuchufli";"KoolDesign";5
1581;"Joven";"Cuchufli";"LaKajita";6
1581;"Joven";"Cuchufli";"DisenoColor";2
1582;"Joven";"Cuchufli";"PackPro";5
1582;"Joven";"Cuchufli";"KoolDesign";3
1582;"Joven";"Cuchufli";"LaKajita";7
1582;"Joven";"Cuchufli";"DisenoColor";5
1583;"Joven";"Galletas";"PackPro";4
1583;"Joven";"Galletas";"KoolDesign";4
1583;"Joven";"Galletas";"LaKajita";3
1583;"Joven";"Galletas";"DisenoColor";7
1584;"Adulto";"Alfajor";"PackPro";1
1584;"Adulto";"Alfajor";"KoolDesign";7
1584;"Adulto";"Alfajor";"LaKajita";6
1584;"Adulto";"Alfajor";"DisenoColor";6
1585;"Nino";"Galletas";"PackPro";6
1585;"Nino";"Galletas";"KoolDesign";2
1585;"Nino";"Galletas";"LaKajita";3
1585;"Nino";"Galletas";"DisenoColor";5
1586;"Joven";"Chocolate";"PackPro";4
1586;"Joven";"Chocolate";"KoolDesign";4
1586;"Joven";"Chocolate";"LaKajita";4
1586;"Joven";"Chocolate";"DisenoColor";3
1587;"Joven";"Cuchufli";"PackPro";5
1587;"Joven";"Cuchufli";"KoolDesign";3
1587;"Joven";"Cuchufli";"LaKajita";4
1587;"Joven";"Cuchufli";"DisenoColor";7
1588;"Nino";"Queque";"PackPro";6
1588;"Nino";"Queque";"KoolDesign";2
1588;"Nino";"Queque";"LaKajita";5
1588;"Nino";"Queque";"DisenoColor";1
1589;"Nino";"Alfajor";"PackPro";6
1589;"Nino";"Alfajor";"KoolDesign";2
1589;"Nino";"Alfajor";"LaKajita";4
1589;"Nino";"Alfajor";"DisenoColor";2
1590;"Nino";"Queque";"PackPro";5
1590;"Nino";"Queque";"KoolDesign";3
1590;"Nino";"Queque";"LaKajita";6
1590;"Nino";"Queque";"DisenoColor";7
1591;"Nino";"Chocolate";"PackPro";5
1591;"Nino";"Chocolate";"KoolDesign";3
1591;"Nino";"Chocolate";"LaKajita";3
1591;"Nino";"Chocolate";"DisenoColor";5
1592;"Joven";"Alfajor";"PackPro";5
1592;"Joven";"Alfajor";"KoolDesign";3
1592;"Joven";"Alfajor";"LaKajita";2
1592;"Joven";"Alfajor";"DisenoColor";3
1593;"Joven";"Caramelos";"PackPro";5
1593;"Joven";"Caramelos";"KoolDesign";3
1593;"Joven";"Caramelos";"LaKajita";5
1593;"Joven";"Caramelos";"DisenoColor";3
1594;"Joven";"Caramelos";"PackPro";4
1594;"Joven";"Caramelos";"KoolDesign";4
1594;"Joven";"Caramelos";"LaKajita";5
1594;"Joven";"Caramelos";"DisenoColor";5
1595;"Adulto";"Queque";"PackPro";3
1595;"Adulto";"Queque";"KoolDesign";5
1595;"Adulto";"Queque";"LaKajita";3
1595;"Adulto";"Queque";"DisenoColor";5
1596;"Nino";"Chocolate";"PackPro";5
1596;"Nino";"Chocolate";"KoolDesign";3
1596;"Nino";"Chocolate";"LaKajita";5
1596;"Nino";"Chocolate";"DisenoColor";2
1597;"Nino";"Cuchufli";"PackPro";5
1597;"Nino";"Cuchufli";"KoolDesign";3
1597;"Nino";"Cuchufli";"LaKajita";6
1597;"Nino";"Cuchufli";"DisenoColor";5
1598;"Joven";"Galletas";"PackPro";4
1598;"Joven";"Galletas";"KoolDesign";4
1598;"Joven";"Galletas";"LaKajita";1
1598;"Joven";"Galletas";"DisenoColor";6
1599;"Joven";"Chocolate";"PackPro";4
1599;"Joven";"Chocolate";"KoolDesign";4
1599;"Joven";"Chocolate";"LaKajita";4
1599;"Joven";"Chocolate";"DisenoColor";2
1600;"Adulto";"Alfajor";"PackPro";2
1600;"Adulto";"Alfajor";"KoolDesign";6
1600;"Adulto";"Alfajor";"LaKajita";5
1600;"Adulto";"Alfajor";"DisenoColor";3
1601;"Adulto";"Cuchufli";"PackPro";2
1601;"Adulto";"Cuchufli";"KoolDesign";6
1601;"Adulto";"Cuchufli";"LaKajita";1
1601;"Adulto";"Cuchufli";"DisenoColor";6
1602;"Joven";"Caramelos";"PackPro";4
1602;"Joven";"Caramelos";"KoolDesign";4
1602;"Joven";"Caramelos";"LaKajita";5
1602;"Joven";"Caramelos";"DisenoColor";1
1603;"Nino";"Cuchufli";"PackPro";6
1603;"Nino";"Cuchufli";"KoolDesign";2
1603;"Nino";"Cuchufli";"LaKajita";3
1603;"Nino";"Cuchufli";"DisenoColor";6
1604;"Joven";"Cuchufli";"PackPro";4
1604;"Joven";"Cuchufli";"KoolDesign";4
1604;"Joven";"Cuchufli";"LaKajita";1
1604;"Joven";"Cuchufli";"DisenoColor";4
1605;"Adulto";"Queque";"PackPro";2
1605;"Adulto";"Queque";"KoolDesign";6
1605;"Adulto";"Queque";"LaKajita";3
1605;"Adulto";"Queque";"DisenoColor";1
1606;"Adulto";"Queque";"PackPro";3
1606;"Adulto";"Queque";"KoolDesign";5
1606;"Adulto";"Queque";"LaKajita";7
1606;"Adulto";"Queque";"DisenoColor";7
1607;"Joven";"Cuchufli";"PackPro";4
1607;"Joven";"Cuchufli";"KoolDesign";4
1607;"Joven";"Cuchufli";"LaKajita";5
1607;"Joven";"Cuchufli";"DisenoColor";2
1608;"Nino";"Galletas";"PackPro";6
1608;"Nino";"Galletas";"KoolDesign";2
1608;"Nino";"Galletas";"LaKajita";3
1608;"Nino";"Galletas";"DisenoColor";4
1609;"Adulto";"Alfajor";"PackPro";3
1609;"Adulto";"Alfajor";"KoolDesign";5
1609;"Adulto";"Alfajor";"LaKajita";6
1609;"Adulto";"Alfajor";"DisenoColor";5
1610;"Nino";"Cuchufli";"PackPro";6
1610;"Nino";"Cuchufli";"KoolDesign";2
1610;"Nino";"Cuchufli";"LaKajita";2
1610;"Nino";"Cuchufli";"DisenoColor";6
1611;"Nino";"Queque";"PackPro";6
1611;"Nino";"Queque";"KoolDesign";2
1611;"Nino";"Queque";"LaKajita";1
1611;"Nino";"Queque";"DisenoColor";6
1612;"Nino";"Alfajor";"PackPro";6
1612;"Nino";"Alfajor";"KoolDesign";2
1612;"Nino";"Alfajor";"LaKajita";6
1612;"Nino";"Alfajor";"DisenoColor";6
1613;"Joven";"Alfajor";"PackPro";5
1613;"Joven";"Alfajor";"KoolDesign";3
1613;"Joven";"Alfajor";"LaKajita";1
1613;"Joven";"Alfajor";"DisenoColor";3
1614;"Adulto";"Alfajor";"PackPro";1
1614;"Adulto";"Alfajor";"KoolDesign";7
1614;"Adulto";"Alfajor";"LaKajita";4
1614;"Adulto";"Alfajor";"DisenoColor";4
1615;"Adulto";"Chocolate";"PackPro";2
1615;"Adulto";"Chocolate";"KoolDesign";6
1615;"Adulto";"Chocolate";"LaKajita";1
1615;"Adulto";"Chocolate";"DisenoColor";5
1616;"Adulto";"Queque";"PackPro";1
1616;"Adulto";"Queque";"KoolDesign";7
1616;"Adulto";"Queque";"LaKajita";2
1616;"Adulto";"Queque";"DisenoColor";5
1617;"Joven";"Chocolate";"PackPro";5
1617;"Joven";"Chocolate";"KoolDesign";3
1617;"Joven";"Chocolate";"LaKajita";6
1617;"Joven";"Chocolate";"DisenoColor";5
1618;"Joven";"Alfajor";"PackPro";5
1618;"Joven";"Alfajor";"KoolDesign";3
1618;"Joven";"Alfajor";"LaKajita";5
1618;"Joven";"Alfajor";"DisenoColor";1
1619;"Nino";"Cuchufli";"PackPro";6
1619;"Nino";"Cuchufli";"KoolDesign";2
1619;"Nino";"Cuchufli";"LaKajita";3
1619;"Nino";"Cuchufli";"DisenoColor";3
1620;"Adulto";"Alfajor";"PackPro";1
1620;"Adulto";"Alfajor";"KoolDesign";7
1620;"Adulto";"Alfajor";"LaKajita";3
1620;"Adulto";"Alfajor";"DisenoColor";1
1621;"Adulto";"Galletas";"PackPro";2
1621;"Adulto";"Galletas";"KoolDesign";6
1621;"Adulto";"Galletas";"LaKajita";3
1621;"Adulto";"Galletas";"DisenoColor";3
1622;"Nino";"Cuchufli";"PackPro";6
1622;"Nino";"Cuchufli";"KoolDesign";2
1622;"Nino";"Cuchufli";"LaKajita";3
1622;"Nino";"Cuchufli";"DisenoColor";7
1623;"Nino";"Alfajor";"PackPro";7
1623;"Nino";"Alfajor";"KoolDesign";1
1623;"Nino";"Alfajor";"LaKajita";1
1623;"Nino";"Alfajor";"DisenoColor";5
1624;"Adulto";"Alfajor";"PackPro";2
1624;"Adulto";"Alfajor";"KoolDesign";6
1624;"Adulto";"Alfajor";"LaKajita";7
1624;"Adulto";"Alfajor";"DisenoColor";1
1625;"Adulto";"Chocolate";"PackPro";2
1625;"Adulto";"Chocolate";"KoolDesign";6
1625;"Adulto";"Chocolate";"LaKajita";2
1625;"Adulto";"Chocolate";"DisenoColor";5
1626;"Nino";"Alfajor";"PackPro";6
1626;"Nino";"Alfajor";"KoolDesign";2
1626;"Nino";"Alfajor";"LaKajita";3
1626;"Nino";"Alfajor";"DisenoColor";3
1627;"Joven";"Chocolate";"PackPro";5
1627;"Joven";"Chocolate";"KoolDesign";3
1627;"Joven";"Chocolate";"LaKajita";3
1627;"Joven";"Chocolate";"DisenoColor";4
1628;"Adulto";"Alfajor";"PackPro";1
1628;"Adulto";"Alfajor";"KoolDesign";7
1628;"Adulto";"Alfajor";"LaKajita";5
1628;"Adulto";"Alfajor";"DisenoColor";5
1629;"Joven";"Cuchufli";"PackPro";3
1629;"Joven";"Cuchufli";"KoolDesign";5
1629;"Joven";"Cuchufli";"LaKajita";5
1629;"Joven";"Cuchufli";"DisenoColor";6
1630;"Adulto";"Cuchufli";"PackPro";1
1630;"Adulto";"Cuchufli";"KoolDesign";7
1630;"Adulto";"Cuchufli";"LaKajita";4
1630;"Adulto";"Cuchufli";"DisenoColor";3
1631;"Nino";"Caramelos";"PackPro";6
1631;"Nino";"Caramelos";"KoolDesign";2
1631;"Nino";"Caramelos";"LaKajita";3
1631;"Nino";"Caramelos";"DisenoColor";5
1632;"Adulto";"Cuchufli";"PackPro";1
1632;"Adulto";"Cuchufli";"KoolDesign";7
1632;"Adulto";"Cuchufli";"LaKajita";5
1632;"Adulto";"Cuchufli";"DisenoColor";4
1633;"Joven";"Cuchufli";"PackPro";4
1633;"Joven";"Cuchufli";"KoolDesign";4
1633;"Joven";"Cuchufli";"LaKajita";7
1633;"Joven";"Cuchufli";"DisenoColor";2
1634;"Joven";"Galletas";"PackPro";4
1634;"Joven";"Galletas";"KoolDesign";4
1634;"Joven";"Galletas";"LaKajita";5
1634;"Joven";"Galletas";"DisenoColor";6
1635;"Nino";"Alfajor";"PackPro";7
1635;"Nino";"Alfajor";"KoolDesign";1
1635;"Nino";"Alfajor";"LaKajita";2
1635;"Nino";"Alfajor";"DisenoColor";3
1636;"Joven";"Caramelos";"PackPro";5
1636;"Joven";"Caramelos";"KoolDesign";3
1636;"Joven";"Caramelos";"LaKajita";6
1636;"Joven";"Caramelos";"DisenoColor";5
1637;"Nino";"Queque";"PackPro";7
1637;"Nino";"Queque";"KoolDesign";1
1637;"Nino";"Queque";"LaKajita";6
1637;"Nino";"Queque";"DisenoColor";3
1638;"Joven";"Cuchufli";"PackPro";4
1638;"Joven";"Cuchufli";"KoolDesign";4
1638;"Joven";"Cuchufli";"LaKajita";3
1638;"Joven";"Cuchufli";"DisenoColor";3
1639;"Adulto";"Galletas";"PackPro";3
1639;"Adulto";"Galletas";"KoolDesign";5
1639;"Adulto";"Galletas";"LaKajita";2
1639;"Adulto";"Galletas";"DisenoColor";3
1640;"Joven";"Queque";"PackPro";5
1640;"Joven";"Queque";"KoolDesign";3
1640;"Joven";"Queque";"LaKajita";7
1640;"Joven";"Queque";"DisenoColor";5
1641;"Joven";"Queque";"PackPro";4
1641;"Joven";"Queque";"KoolDesign";4
1641;"Joven";"Queque";"LaKajita";5
1641;"Joven";"Queque";"DisenoColor";4
1642;"Adulto";"Queque";"PackPro";1
1642;"Adulto";"Queque";"KoolDesign";7
1642;"Adulto";"Queque";"LaKajita";3
1642;"Adulto";"Queque";"DisenoColor";1
1643;"Nino";"Queque";"PackPro";6
1643;"Nino";"Queque";"KoolDesign";2
1643;"Nino";"Queque";"LaKajita";3
1643;"Nino";"Queque";"DisenoColor";7
1644;"Adulto";"Alfajor";"PackPro";2
1644;"Adulto";"Alfajor";"KoolDesign";6
1644;"Adulto";"Alfajor";"LaKajita";2
1644;"Adulto";"Alfajor";"DisenoColor";5
1645;"Adulto";"Chocolate";"PackPro";2
1645;"Adulto";"Chocolate";"KoolDesign";6
1645;"Adulto";"Chocolate";"LaKajita";4
1645;"Adulto";"Chocolate";"DisenoColor";1
1646;"Adulto";"Alfajor";"PackPro";2
1646;"Adulto";"Alfajor";"KoolDesign";6
1646;"Adulto";"Alfajor";"LaKajita";7
1646;"Adulto";"Alfajor";"DisenoColor";2
1647;"Nino";"Queque";"PackPro";5
1647;"Nino";"Queque";"KoolDesign";3
1647;"Nino";"Queque";"LaKajita";5
1647;"Nino";"Queque";"DisenoColor";1
1648;"Nino";"Alfajor";"PackPro";7
1648;"Nino";"Alfajor";"KoolDesign";1
1648;"Nino";"Alfajor";"LaKajita";5
1648;"Nino";"Alfajor";"DisenoColor";5
1649;"Joven";"Alfajor";"PackPro";4
1649;"Joven";"Alfajor";"KoolDesign";4
1649;"Joven";"Alfajor";"LaKajita";4
1649;"Joven";"Alfajor";"DisenoColor";2
1650;"Nino";"Galletas";"PackPro";6
1650;"Nino";"Galletas";"KoolDesign";2
1650;"Nino";"Galletas";"LaKajita";3
1650;"Nino";"Galletas";"DisenoColor";5
1651;"Nino";"Galletas";"PackPro";5
1651;"Nino";"Galletas";"KoolDesign";3
1651;"Nino";"Galletas";"LaKajita";2
1651;"Nino";"Galletas";"DisenoColor";7
1652;"Nino";"Queque";"PackPro";5
1652;"Nino";"Queque";"KoolDesign";3
1652;"Nino";"Queque";"LaKajita";2
1652;"Nino";"Queque";"DisenoColor";3
1653;"Adulto";"Caramelos";"PackPro";1
1653;"Adulto";"Caramelos";"KoolDesign";7
1653;"Adulto";"Caramelos";"LaKajita";2
1653;"Adulto";"Caramelos";"DisenoColor";5
1654;"Joven";"Galletas";"PackPro";4
1654;"Joven";"Galletas";"KoolDesign";4
1654;"Joven";"Galletas";"LaKajita";1
1654;"Joven";"Galletas";"DisenoColor";7
1655;"Nino";"Galletas";"PackPro";5
1655;"Nino";"Galletas";"KoolDesign";3
1655;"Nino";"Galletas";"LaKajita";4
1655;"Nino";"Galletas";"DisenoColor";2
1656;"Nino";"Chocolate";"PackPro";7
1656;"Nino";"Chocolate";"KoolDesign";1
1656;"Nino";"Chocolate";"LaKajita";5
1656;"Nino";"Chocolate";"DisenoColor";2
1657;"Adulto";"Alfajor";"PackPro";2
1657;"Adulto";"Alfajor";"KoolDesign";6
1657;"Adulto";"Alfajor";"LaKajita";1
1657;"Adulto";"Alfajor";"DisenoColor";4
1658;"Adulto";"Chocolate";"PackPro";2
1658;"Adulto";"Chocolate";"KoolDesign";6
1658;"Adulto";"Chocolate";"LaKajita";2
1658;"Adulto";"Chocolate";"DisenoColor";5
1659;"Joven";"Queque";"PackPro";4
1659;"Joven";"Queque";"KoolDesign";4
1659;"Joven";"Queque";"LaKajita";5
1659;"Joven";"Queque";"DisenoColor";6
1660;"Nino";"Chocolate";"PackPro";5
1660;"Nino";"Chocolate";"KoolDesign";3
1660;"Nino";"Chocolate";"LaKajita";6
1660;"Nino";"Chocolate";"DisenoColor";2
1661;"Joven";"Cuchufli";"PackPro";3
1661;"Joven";"Cuchufli";"KoolDesign";5
1661;"Joven";"Cuchufli";"LaKajita";5
1661;"Joven";"Cuchufli";"DisenoColor";4
1662;"Joven";"Alfajor";"PackPro";4
1662;"Joven";"Alfajor";"KoolDesign";4
1662;"Joven";"Alfajor";"LaKajita";5
1662;"Joven";"Alfajor";"DisenoColor";5
1663;"Joven";"Caramelos";"PackPro";4
1663;"Joven";"Caramelos";"KoolDesign";5
1663;"Joven";"Caramelos";"LaKajita";4
1663;"Joven";"Caramelos";"DisenoColor";7
1664;"Joven";"Cuchufli";"PackPro";5
1664;"Joven";"Cuchufli";"KoolDesign";3
1664;"Joven";"Cuchufli";"LaKajita";3
1664;"Joven";"Cuchufli";"DisenoColor";1
1665;"Adulto";"Alfajor";"PackPro";3
1665;"Adulto";"Alfajor";"KoolDesign";5
1665;"Adulto";"Alfajor";"LaKajita";1
1665;"Adulto";"Alfajor";"DisenoColor";5
1666;"Adulto";"Galletas";"PackPro";2
1666;"Adulto";"Galletas";"KoolDesign";6
1666;"Adulto";"Galletas";"LaKajita";2
1666;"Adulto";"Galletas";"DisenoColor";7
1667;"Joven";"Alfajor";"PackPro";3
1667;"Joven";"Alfajor";"KoolDesign";5
1667;"Joven";"Alfajor";"LaKajita";3
1667;"Joven";"Alfajor";"DisenoColor";6
1668;"Adulto";"Queque";"PackPro";2
1668;"Adulto";"Queque";"KoolDesign";6
1668;"Adulto";"Queque";"LaKajita";6
1668;"Adulto";"Queque";"DisenoColor";4
1669;"Adulto";"Caramelos";"PackPro";3
1669;"Adulto";"Caramelos";"KoolDesign";5
1669;"Adulto";"Caramelos";"LaKajita";5
1669;"Adulto";"Caramelos";"DisenoColor";2
1670;"Adulto";"Alfajor";"PackPro";2
1670;"Adulto";"Alfajor";"KoolDesign";6
1670;"Adulto";"Alfajor";"LaKajita";3
1670;"Adulto";"Alfajor";"DisenoColor";2
1671;"Adulto";"Chocolate";"PackPro";2
1671;"Adulto";"Chocolate";"KoolDesign";6
1671;"Adulto";"Chocolate";"LaKajita";2
1671;"Adulto";"Chocolate";"DisenoColor";5
1672;"Joven";"Alfajor";"PackPro";5
1672;"Joven";"Alfajor";"KoolDesign";3
1672;"Joven";"Alfajor";"LaKajita";2
1672;"Joven";"Alfajor";"DisenoColor";6
1673;"Joven";"Chocolate";"PackPro";4
1673;"Joven";"Chocolate";"KoolDesign";5
1673;"Joven";"Chocolate";"LaKajita";5
1673;"Joven";"Chocolate";"DisenoColor";7
1674;"Joven";"Alfajor";"PackPro";5
1674;"Joven";"Alfajor";"KoolDesign";3
1674;"Joven";"Alfajor";"LaKajita";3
1674;"Joven";"Alfajor";"DisenoColor";6
1675;"Nino";"Alfajor";"PackPro";7
1675;"Nino";"Alfajor";"KoolDesign";1
1675;"Nino";"Alfajor";"LaKajita";1
1675;"Nino";"Alfajor";"DisenoColor";3
1676;"Nino";"Galletas";"PackPro";5
1676;"Nino";"Galletas";"KoolDesign";3
1676;"Nino";"Galletas";"LaKajita";1
1676;"Nino";"Galletas";"DisenoColor";4
1677;"Joven";"Queque";"PackPro";5
1677;"Joven";"Queque";"KoolDesign";3
1677;"Joven";"Queque";"LaKajita";6
1677;"Joven";"Queque";"DisenoColor";5
1678;"Nino";"Alfajor";"PackPro";5
1678;"Nino";"Alfajor";"KoolDesign";3
1678;"Nino";"Alfajor";"LaKajita";5
1678;"Nino";"Alfajor";"DisenoColor";3
1679;"Nino";"Queque";"PackPro";5
1679;"Nino";"Queque";"KoolDesign";3
1679;"Nino";"Queque";"LaKajita";5
1679;"Nino";"Queque";"DisenoColor";7
1680;"Adulto";"Queque";"PackPro";2
1680;"Adulto";"Queque";"KoolDesign";6
1680;"Adulto";"Queque";"LaKajita";1
1680;"Adulto";"Queque";"DisenoColor";6
1681;"Joven";"Galletas";"PackPro";3
1681;"Joven";"Galletas";"KoolDesign";5
1681;"Joven";"Galletas";"LaKajita";4
1681;"Joven";"Galletas";"DisenoColor";6
1682;"Nino";"Chocolate";"PackPro";5
1682;"Nino";"Chocolate";"KoolDesign";3
1682;"Nino";"Chocolate";"LaKajita";7
1682;"Nino";"Chocolate";"DisenoColor";3
1683;"Joven";"Caramelos";"PackPro";5
1683;"Joven";"Caramelos";"KoolDesign";3
1683;"Joven";"Caramelos";"LaKajita";3
1683;"Joven";"Caramelos";"DisenoColor";5
1684;"Joven";"Galletas";"PackPro";4
1684;"Joven";"Galletas";"KoolDesign";4
1684;"Joven";"Galletas";"LaKajita";2
1684;"Joven";"Galletas";"DisenoColor";1
1685;"Adulto";"Queque";"PackPro";2
1685;"Adulto";"Queque";"KoolDesign";6
1685;"Adulto";"Queque";"LaKajita";6
1685;"Adulto";"Queque";"DisenoColor";4
1686;"Adulto";"Galletas";"PackPro";2
1686;"Adulto";"Galletas";"KoolDesign";6
1686;"Adulto";"Galletas";"LaKajita";6
1686;"Adulto";"Galletas";"DisenoColor";5
1687;"Adulto";"Chocolate";"PackPro";2
1687;"Adulto";"Chocolate";"KoolDesign";6
1687;"Adulto";"Chocolate";"LaKajita";2
1687;"Adulto";"Chocolate";"DisenoColor";6
1688;"Joven";"Alfajor";"PackPro";4
1688;"Joven";"Alfajor";"KoolDesign";4
1688;"Joven";"Alfajor";"LaKajita";4
1688;"Joven";"Alfajor";"DisenoColor";5
1689;"Adulto";"Chocolate";"PackPro";2
1689;"Adulto";"Chocolate";"KoolDesign";6
1689;"Adulto";"Chocolate";"LaKajita";7
1689;"Adulto";"Chocolate";"DisenoColor";6
1690;"Nino";"Chocolate";"PackPro";6
1690;"Nino";"Chocolate";"KoolDesign";2
1690;"Nino";"Chocolate";"LaKajita";1
1690;"Nino";"Chocolate";"DisenoColor";6
1691;"Adulto";"Chocolate";"PackPro";1
1691;"Adulto";"Chocolate";"KoolDesign";7
1691;"Adulto";"Chocolate";"LaKajita";2
1691;"Adulto";"Chocolate";"DisenoColor";3
1692;"Adulto";"Caramelos";"PackPro";1
1692;"Adulto";"Caramelos";"KoolDesign";7
1692;"Adulto";"Caramelos";"LaKajita";2
1692;"Adulto";"Caramelos";"DisenoColor";6
1693;"Joven";"Alfajor";"PackPro";4
1693;"Joven";"Alfajor";"KoolDesign";4
1693;"Joven";"Alfajor";"LaKajita";5
1693;"Joven";"Alfajor";"DisenoColor";3
1694;"Adulto";"Galletas";"PackPro";1
1694;"Adulto";"Galletas";"KoolDesign";7
1694;"Adulto";"Galletas";"LaKajita";6
1694;"Adulto";"Galletas";"DisenoColor";3
1695;"Adulto";"Cuchufli";"PackPro";1
1695;"Adulto";"Cuchufli";"KoolDesign";7
1695;"Adulto";"Cuchufli";"LaKajita";7
1695;"Adulto";"Cuchufli";"DisenoColor";6
1696;"Adulto";"Queque";"PackPro";1
1696;"Adulto";"Queque";"KoolDesign";7
1696;"Adulto";"Queque";"LaKajita";3
1696;"Adulto";"Queque";"DisenoColor";6
1697;"Adulto";"Chocolate";"PackPro";2
1697;"Adulto";"Chocolate";"KoolDesign";7
1697;"Adulto";"Chocolate";"LaKajita";2
1697;"Adulto";"Chocolate";"DisenoColor";7
1698;"Joven";"Caramelos";"PackPro";5
1698;"Joven";"Caramelos";"KoolDesign";3
1698;"Joven";"Caramelos";"LaKajita";1
1698;"Joven";"Caramelos";"DisenoColor";2
1699;"Adulto";"Galletas";"PackPro";2
1699;"Adulto";"Galletas";"KoolDesign";6
1699;"Adulto";"Galletas";"LaKajita";1
1699;"Adulto";"Galletas";"DisenoColor";5
1700;"Joven";"Queque";"PackPro";4
1700;"Joven";"Queque";"KoolDesign";4
1700;"Joven";"Queque";"LaKajita";5
1700;"Joven";"Queque";"DisenoColor";4
1701;"Nino";"Queque";"PackPro";6
1701;"Nino";"Queque";"KoolDesign";2
1701;"Nino";"Queque";"LaKajita";7
1701;"Nino";"Queque";"DisenoColor";6
1702;"Nino";"Chocolate";"PackPro";5
1702;"Nino";"Chocolate";"KoolDesign";3
1702;"Nino";"Chocolate";"LaKajita";4
1702;"Nino";"Chocolate";"DisenoColor";2
1703;"Adulto";"Cuchufli";"PackPro";2
1703;"Adulto";"Cuchufli";"KoolDesign";6
1703;"Adulto";"Cuchufli";"LaKajita";4
1703;"Adulto";"Cuchufli";"DisenoColor";3
1704;"Joven";"Caramelos";"PackPro";3
1704;"Joven";"Caramelos";"KoolDesign";5
1704;"Joven";"Caramelos";"LaKajita";4
1704;"Joven";"Caramelos";"DisenoColor";2
1705;"Adulto";"Alfajor";"PackPro";2
1705;"Adulto";"Alfajor";"KoolDesign";6
1705;"Adulto";"Alfajor";"LaKajita";4
1705;"Adulto";"Alfajor";"DisenoColor";4
1706;"Nino";"Caramelos";"PackPro";6
1706;"Nino";"Caramelos";"KoolDesign";2
1706;"Nino";"Caramelos";"LaKajita";7
1706;"Nino";"Caramelos";"DisenoColor";3
1707;"Nino";"Cuchufli";"PackPro";5
1707;"Nino";"Cuchufli";"KoolDesign";3
1707;"Nino";"Cuchufli";"LaKajita";4
